1.8228,5.3153,9.5216
1.6628,4.8487,8.6851
1.6615,4.8449,8.6787
1.7014,4.9614,8.8878
1.7252,5.0311,9.0129
1.786,5.2087,9.3318
1.9125,5.5778,9.9946
1.9854,5.7909,10.378
2.0386,5.9464,10.657
2.2109,6.45,11.562
2.3607,6.8882,12.351
2.4554,7.1654,12.851
2.7033,7.8908,14.158
3.03,8.8479,15.885
3.3041,9.6521,17.339
3.7659,11.009,19.797
4.5765,13.397,24.149
5.4424,15.963,28.863
6.5829,19.365,35.187
8.9655,26.611,49.117
12.087,36.598,70.362
13.375,41.245,83.32
10.2,30.885,59.377
6.2464,18.541,34.221
3.7643,11.074,20.121
2.5156,7.3783,13.341
1.6465,4.8201,8.6883
1.0768,3.1476,5.6605
0.87066,2.5434,4.569
0.87568,2.5571,4.5908
0.90615,2.645,4.7457
0.92755,2.7068,4.8544
0.97518,2.8454,5.102
0.98673,2.8787,5.1605
0.96266,2.8081,5.0327
0.976,2.8468,5.1015
0.9731,2.8381,5.0855
0.93567,2.7287,4.8888
0.92537,2.6986,4.8343
0.93128,2.7157,4.8649
0.92614,2.7006,4.8376
0.94203,2.7469,4.9204
1.0491,3.0594,5.4804
