0.064513,1.3937,3.8145
0.059608,1.2879,3.5255
0.058686,1.2679,3.4705
0.058778,1.2697,3.4751
0.058549,1.2647,3.4608
0.058933,1.2728,3.4821
0.060697,1.3105,3.584
0.061161,1.3203,3.6095
0.060999,1.3165,3.5982
0.063004,1.3592,3.7123
0.064266,1.3858,3.7824
0.064292,1.3859,3.7804
0.066501,1.4324,3.9025
0.069219,1.4893,4.0502
0.070477,1.5147,4.1123
0.073227,1.5708,4.2518
0.077489,1.6558,4.4555
0.079337,1.687,4.505
0.080602,1.7014,4.4925
0.082925,1.718,4.4129
0.080921,1.6276,4.0226
0.078682,1.5556,3.7769
0.080921,1.6276,4.0226
0.082925,1.718,4.4129
0.080602,1.7014,4.4925
0.079337,1.687,4.505
0.077489,1.6558,4.4555
0.073227,1.5708,4.2518
0.070477,1.5147,4.1123
0.069219,1.4893,4.0502
0.066501,1.4324,3.9025
0.064292,1.3859,3.7804
0.064266,1.3858,3.7824
0.063004,1.3592,3.7123
0.060999,1.3165,3.5982
0.061161,1.3203,3.6095
0.060697,1.3105,3.584
0.058933,1.2728,3.4821
0.058549,1.2647,3.4608
0.058778,1.2697,3.4751
0.058686,1.2679,3.4705
0.059608,1.2879,3.5255
0.064513,1.3937,3.8145
