0.26223,2.0845,6.1514
0.22967,1.8348,5.4561
0.23516,1.8752,5.56
0.25131,1.9948,5.8734
0.26305,2.08,6.0893
0.28754,2.2571,6.5361
0.33221,2.5766,7.3295
0.36316,2.7909,7.8325
0.39083,2.9759,8.24
0.46005,3.4343,9.2421
0.52525,3.8439,10.06
0.57319,4.1302,10.579
0.67961,4.7363,11.602
0.81429,5.4236,12.561
0.9264,5.9309,13.113
1.087,6.5439,13.568
1.2812,7.0697,13.667
1.4013,7.2385,13.414
1.4677,7.2001,12.997
1.4695,6.9876,12.453
1.4258,6.6985,11.876
1.3673,6.4029,11.335
1.286,6.0414,10.711
1.1908,5.6621,10.091
1.0691,5.2448,9.4677
0.91741,4.7389,8.7816
0.74827,4.1289,7.9821
0.56379,3.3941,7.0372
0.42568,2.7252,6.0251
0.32585,2.1703,5.0265
0.23163,1.6143,3.9542
0.16489,1.1882,3.0431
0.12376,0.90574,2.3705
0.086118,0.64288,1.73
0.061554,0.4687,1.2978
0.05714,0.43912,1.2324
0.059974,0.46516,1.3232
0.060484,0.47478,1.3748
0.06202,0.4904,1.4357
0.064822,0.51453,1.515
0.065406,0.52155,1.5464
0.067757,0.54131,1.6097
0.081108,0.64474,1.9027
