0.0022154,0.018628,0.099456
0.0016286,0.013774,0.074218
0.0017391,0.014694,0.079035
0.0021391,0.017974,0.095854
0.0025299,0.021125,0.11158
0.0034251,0.028309,0.14716
0.0054649,0.04441,0.22484
0.0074876,0.059977,0.29696
0.0099261,0.078334,0.37906
0.017555,0.13425,0.61896
0.028754,0.21237,0.9289
0.039647,0.28575,1.2039
0.076224,0.51653,1.9853
0.1627,0.99772,3.3291
0.27642,1.5585,4.6289
0.56811,2.765,6.7625
1.4108,5.1029,9.089
2.4627,6.8265,9.775
3.5526,7.7228,9.447
4.1173,7.3668,8.2583
3.7931,6.3812,6.9387
3.5693,5.9087,6.3773
3.7931,6.3812,6.9387
4.1173,7.3668,8.2583
3.5526,7.7228,9.447
2.4627,6.8265,9.775
1.4108,5.1029,9.089
0.56811,2.765,6.7625
0.27642,1.5585,4.6289
0.1627,0.99772,3.3291
0.076224,0.51653,1.9853
0.039647,0.28575,1.2039
0.028754,0.21237,0.9289
0.017555,0.13425,0.61896
0.0099261,0.078334,0.37906
0.0074876,0.059977,0.29696
0.0054649,0.04441,0.22484
0.0034251,0.028309,0.14716
0.0025299,0.021125,0.11158
0.0021391,0.017974,0.095854
0.0017391,0.014694,0.079035
0.0016286,0.013774,0.074218
0.0022154,0.018628,0.099456
