1.7653,5.324,12.312
1.6003,4.8276,11.168
1.5899,4.7956,11.092
1.6181,4.8797,11.283
1.6299,4.9146,11.361
1.6752,5.0495,11.667
1.7789,5.3593,12.373
1.8295,5.5096,12.713
1.8594,5.5975,12.907
1.9919,5.9911,13.796
2.0964,6.2998,14.487
2.1459,6.4439,14.801
2.3151,6.9411,15.904
2.5277,7.5611,17.263
2.6739,7.9807,18.158
2.9287,8.7073,19.691
3.3304,9.8229,21.943
3.6308,10.6,23.316
3.9318,11.308,24.32
4.3952,12.17,24.842
4.5246,11.864,22.81
4.4578,11.378,21.417
4.5246,11.864,22.81
4.3952,12.17,24.842
3.9318,11.308,24.32
3.6308,10.6,23.316
3.3304,9.8229,21.943
2.9287,8.7073,19.691
2.6739,7.9807,18.158
2.5277,7.5611,17.263
2.3151,6.9411,15.904
2.1459,6.4439,14.801
2.0964,6.2998,14.487
1.9919,5.9911,13.796
1.8594,5.5975,12.907
1.8295,5.5096,12.713
1.7789,5.3593,12.373
1.6752,5.0495,11.667
1.6299,4.9146,11.361
1.6181,4.8797,11.283
1.5899,4.7956,11.092
1.6003,4.8276,11.168
1.7653,5.324,12.312
